color,color_err,mag,mag_err
0.901456496070141,0.014840129727120817,11.559988998567519,0.012330533618057983
1.0455180775536128,0.019628681031340686,14.24486328208965,0.016792776360484114
1.4543511778699347,0.23030037009793106,17.975449516256408,0.2214854757890376
0.6677309237156113,0.022149464939365045,14.535818283105009,0.018534885066919346
-0.15245170068475034,0.014568055974440226,9.764439474394937,0.012065125877334956
0.3705386973923517,0.12761690299800732,17.102489019177053,0.1030308420672724
0.5846968292933887,0.05140372558632247,16.028165027585413,0.043420326216122004
-0.06722043705657121,0.014634418917358118,10.342700865481337,0.012108424232681844
0.4219597635966448,0.016783660507398712,13.291233909102601,0.013776513966458272
0.4053878341777182,0.01795241550667574,13.689200766203411,0.01467267203228219
0.32635639021791185,0.01935465651031429,13.989365814294096,0.01565736526270466
0.6572299473204701,0.22813516682740947,17.85344764872298,0.1986172651166543
0.044855579502154797,0.014706386623075418,10.776211405399259,0.012160339930042372
0.29100207685207735,0.2103755364334342,17.650112694715364,0.16591870626104469
0.4762382447869733,0.09684167473537524,16.807447008844154,0.08039918312815592
1.5934465429046085,0.2038750233951465,17.846912855514304,0.1974764499652779
0.8538922390007571,0.0730445930730661,16.55158596171034,0.06516854200099785
0.2779064079164044,0.13230712120549884,17.11107419444514,0.10381550223919075
0.341580244163719,0.10615829314312883,16.873910553176483,0.08493023155289421
0.37198843576986995,0.027764643093370518,14.966875242695785,0.022359744827112872
0.5299420290253174,0.09821489178332367,16.840767713029674,0.08261131223424699
0.28496898275686533,0.035549734304840305,15.379188523798076,0.028036948685072928
0.40887467497587515,0.053281484309980996,16.023873736261496,0.043286126333548676
0.45483742012618933,0.11197375045201233,16.97549659406046,0.09251596292127817
-0.03128422811480469,0.014675360992211747,10.592673911925083,0.012135749888169765
0.11643879679336777,0.014861526743222794,11.338541190837189,0.012268891874727739
0.7054988851092752,0.13978665542528382,17.3041175555115,0.12252920662166591
0.8168544805595914,0.03927923699838927,15.69370387760824,0.0342782437187645
0.8639535024162566,0.05645502086231745,16.21987307141872,0.050156068290830594
0.004705957031259089,0.014730442077710492,10.859044288857001,0.012172918266638844
0.24757582253185362,0.015358375035289643,12.249990289223195,0.012635824966269507
